id;name;description;price;shipping;enabled;quantity;source_url;category_ids
1106;temp prod name with ID: 1106;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-princess-40-730;260,264,269,275,278,286
1107;temp prod name with ID: 1107;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-princess-30-729;260,264,269,275,278,286
1108;temp prod name with ID: 1108;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-jednorozec-40-728;260,264,269,275,278,286
1109;temp prod name with ID: 1109;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-jednorozec-30-727;260,264,269,275,278,286
1110;temp prod name with ID: 1110;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pilka-c-30-726;260,269,275,278,286
1111;temp prod name with ID: 1111;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pilka-c-40-725;260,269,275,278,286
1112;temp prod name with ID: 1112;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pilka-b-30-724;260,269,275,278,286
1113;temp prod name with ID: 1113;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pilka-b-40-723;260,269,275,278,286
1114;temp prod name with ID: 1114;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pilka-a-30-722;260,269,275,278,286
1115;temp prod name with ID: 1115;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pilka-a-40-721;260,269,275,278,286
1116;temp prod name with ID: 1116;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-sowy-30-720;260,264,269,275,278,286
1117;temp prod name with ID: 1117;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-sowy-40-719;260,264,269,275,278,286
1118;temp prod name with ID: 1118;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-woody-naturalne-drewno-709;260,268,272,273,274,276,277,280,286
1119;temp prod name with ID: 1119;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tazila-3-biala-es111-679;260,261,262,270,272,273,274,276,278,280,286
1120;temp prod name with ID: 1120;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tazila-3-czarna-es111-678;260,261,262,270,272,273,274,276,278,280,286
1121;temp prod name with ID: 1121;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tazila-1-czarna-es111-677;260,261,262,270,272,273,274,276,278,280,286
1122;temp prod name with ID: 1122;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tazila-1-biala-es111-676;260,261,262,270,272,273,274,276,278,280,286
1123;temp prod name with ID: 1123;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-taleja-3-biala-e27-675;260,261,262,270,272,273,274,276,278,280,286
1124;temp prod name with ID: 1124;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-taleja-3-czarna-e27-674;260,261,262,270,272,273,274,276,278,280,286
1125;temp prod name with ID: 1125;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-taleja-1-czarna-e27-673;260,261,262,270,272,273,274,276,278,280,286
1126;temp prod name with ID: 1126;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-taleja-1-biala-e27-672;260,261,262,270,272,273,274,276,278,280,286
1127;temp prod name with ID: 1127;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ugo-40-zlota-663;260,272,275,276,277,280,282,286
1128;temp prod name with ID: 1128;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ugo-40-chrom-662;260,272,275,276,277,280,282,286
1129;temp prod name with ID: 1129;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ugo-30-zlota-661;260,272,275,276,277,280,282,286
1130;temp prod name with ID: 1130;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ugo-30-chrom-660;260,272,275,276,277,280,282,286
1131;temp prod name with ID: 1131;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ugo-20-zlota-659;260,272,275,276,277,280,282,286
1132;temp prod name with ID: 1132;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ugo-20-chrom-658;260,272,275,276,277,280,282,286
1133;temp prod name with ID: 1133;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-transparentny-656;260,261,271,272,275,276,277,279,286
1134;temp prod name with ID: 1134;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-zielony-655;260,261,271,272,275,276,277,279,286
1135;temp prod name with ID: 1135;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-czerwony-654;260,261,271,272,275,276,277,279,286
1136;temp prod name with ID: 1136;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-zolta-653;260,261,271,272,275,276,277,279,286
1137;temp prod name with ID: 1137;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-blekitna-652;260,261,271,272,275,276,277,279,286
1138;temp prod name with ID: 1138;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-grafit-651;260,261,271,272,275,276,277,279,286
1139;temp prod name with ID: 1139;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ball-szampanski-650;260,261,271,272,275,276,277,279,286
1140;temp prod name with ID: 1140;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-wezyr-3-czarna-633;260,262,272,274,276,277,279,280,281,286
1141;temp prod name with ID: 1141;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-wezyr-3-biala-632;260,262,272,274,276,277,279,280,281,286
1142;temp prod name with ID: 1142;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-wezyr-2-biala-631;260,262,272,274,276,277,279,280,281,286
1143;temp prod name with ID: 1143;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-wezyr-2-czarna-630;260,262,272,274,276,277,279,280,281,286
1144;temp prod name with ID: 1144;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-wezyr-1-czarna-629;260,262,272,274,276,277,279,280,281,286
1145;temp prod name with ID: 1145;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-wezyr-1-biala-628;260,262,272,274,276,277,279,280,281,286
1146;temp prod name with ID: 1146;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-lino-3p-naturalne-drewno-619;260,268,272,274,276,277,281,286
1147;temp prod name with ID: 1147;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pablo-3p-czarna-618;260,272,274,276,277,281,286
1148;temp prod name with ID: 1148;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-pablo-3p-biala-617;260,272,274,276,277,281,286
1149;temp prod name with ID: 1149;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-qubic-szara-616;260,272,274,276,277,279,286
1150;temp prod name with ID: 1150;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-qubic-czarna-615;260,272,274,276,277,279,286
1151;temp prod name with ID: 1151;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-zane-3-szara-614;260,272,274,276,277,282,286
1152;temp prod name with ID: 1152;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-zane-2-szara-613;260,272,274,276,277,281,286
1153;temp prod name with ID: 1153;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-zane-1-szara-612;260,272,274,276,277,279,286
1154;temp prod name with ID: 1154;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ceramiczna-pavlus-biala-547;260,261,267,272,273,276,277,279,286
1155;temp prod name with ID: 1155;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ceramiczna-bukano-biala-546;260,261,267,272,273,276,277,279,286
1156;temp prod name with ID: 1156;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ceramiczna-flawiusz-biala-545;260,261,267,272,273,276,277,279,286
1157;temp prod name with ID: 1157;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ceramiczna-gulcan-biala-544;260,261,267,272,273,276,277,279,286
1158;temp prod name with ID: 1158;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ceramiczna-electra-biala-543;260,261,267,272,273,276,277,279,286
1159;temp prod name with ID: 1159;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-ceramiczna-nancy-biala-542;260,261,267,272,273,276,277,279,286
1160;temp prod name with ID: 1160;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-5-pomaranczowa-510;260,269,275,276,277,279,286
1161;temp prod name with ID: 1161;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-5-zielona-509;260,269,275,276,277,279,286
1162;temp prod name with ID: 1162;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-5-zolta-508;260,269,275,276,277,279,286
1163;temp prod name with ID: 1163;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-5-szara-507;260,263,269,275,276,277,279,286
1164;temp prod name with ID: 1164;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-5-czarna-506;260,262,269,275,276,277,279,286
1165;temp prod name with ID: 1165;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-5-biala-505;260,261,269,275,276,277,279,286
1166;temp prod name with ID: 1166;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-3-pomaranczowa-504;260,269,275,276,277,278,286
1167;temp prod name with ID: 1167;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-3-zielona-503;260,269,275,276,277,278,286
1168;temp prod name with ID: 1168;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-3-zolta-502;260,269,275,276,277,278,286
1169;temp prod name with ID: 1169;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-3-szara-501;260,263,269,275,276,277,278,286
1170;temp prod name with ID: 1170;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-3-czarna-500;260,262,269,275,276,277,278,286
1171;temp prod name with ID: 1171;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-3-biala-499;260,261,269,275,276,277,278,286
1172;temp prod name with ID: 1172;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-1-pomaranczowa-498;260,269,275,276,277,278,286
1173;temp prod name with ID: 1173;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-1-zielona-497;260,269,275,276,277,278,286
1174;temp prod name with ID: 1174;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-1-zolta-496;260,269,275,276,277,278,286
1175;temp prod name with ID: 1175;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-1-szara-495;260,263,269,275,276,277,278,286
1176;temp prod name with ID: 1176;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-diego-1-biala-493;260,261,269,275,276,277,278,286
1177;temp prod name with ID: 1177;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-edison-1-long-czarny-485;260,262,272,274,276,277,278,286
1178;temp prod name with ID: 1178;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-celta-czarna-475;260,261,262,270,273,274,276,277,278,279,286
1179;temp prod name with ID: 1179;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-celta-biala-474;260,261,262,270,273,274,276,277,278,279,286
1180;temp prod name with ID: 1180;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-umberto-czarna-473;260,261,262,270,273,274,276,277,278,279,286
1181;temp prod name with ID: 1181;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-umberto-biala-472;260,261,262,270,273,274,276,277,278,279,286
1182;temp prod name with ID: 1182;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-gaspare-czarna-471;260,261,262,270,273,274,276,277,278,279,286
1183;temp prod name with ID: 1183;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-gaspare-biala-470;260,261,262,270,273,274,276,277,278,279,286
1184;temp prod name with ID: 1184;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-anata-czarna-469;260,261,262,270,273,274,276,277,278,279,286
1185;temp prod name with ID: 1185;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-anata-biala-468;260,261,262,270,273,274,276,277,278,279,286
1186;temp prod name with ID: 1186;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-demi-czarna-467;260,261,262,273,274,276,277,280,286
1187;temp prod name with ID: 1187;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-demi-biala-466;260,261,262,273,274,276,277,280,286
1188;temp prod name with ID: 1188;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulip-czarny-458;260,261,262,270,273,274,276,277,280,281,286
1189;temp prod name with ID: 1189;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulip-bialy-457;260,261,262,270,273,274,276,277,280,281,286
1190;temp prod name with ID: 1190;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-umb-czarna-456;260,261,262,270,273,274,276,277,280,286
1191;temp prod name with ID: 1191;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-umb-biala-455;260,261,262,270,273,274,276,277,280,286
1192;temp prod name with ID: 1192;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-gate-czarna-454;260,261,262,270,273,274,276,277,280,286
1193;temp prod name with ID: 1193;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-gate-bialy-453;260,261,262,270,273,274,276,277,280,286
1194;temp prod name with ID: 1194;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tres-czarna-452;260,261,262,270,273,274,276,277,280,281,286
1195;temp prod name with ID: 1195;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tres-biala-451;260,261,262,270,273,274,276,277,280,281,286
1196;temp prod name with ID: 1196;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-flavio-czarna-357;260,261,262,270,272,273,276,277,279,280,286
1197;temp prod name with ID: 1197;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-flavio-biala-356;260,261,262,270,272,273,276,277,279,280,286
1198;temp prod name with ID: 1198;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-quad-1-bialy-310;260,261,265,273,276,277,279,286
1199;temp prod name with ID: 1199;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-quad-1-szary-309;260,263,265,273,276,277,279,286
1200;temp prod name with ID: 1200;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-quad-1-czarny-308;260,262,265,273,276,277,279,286
1201;temp prod name with ID: 1201;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-orbis-1-bialy-287;260,261,265,273,276,277,279,286
